"00000000000200C0",0,1,6,0,"x","0006430000000000",1,2,0,5,"x","000000010100C020",2,7,4,0,"?","0000000000060180",3,0,7,0,"x","000108E000000000",4,0,3,4,"x","0024610000000000",5,3,0,5,"x","0000860C00000000",6,1,0,4,"?","00000041C0800000",7,0,3,2,"x","0000000000020380",8,7,7,0,"x","00000000000301C0",9,6,6,0,"x","0012210000000000",10,1,0,5,"x","00000000000401E0",11,0,5,0,"x"
"000000000100C000",0,1,4,1,,,,,,,,"00001E1000000000",2,2,1,4,,,,,,,,,,,,,,"0000000020300802",5,1,1,0,,,,,,,,,,,,,,"0000011C00000000",8,7,0,4,,"00019C0000000000",9,6,2,5,,,,,,,,"00000000000200F0",11,0,4,0,
"0000000000008030",0,1,4,0,,,,,,,,"0000007820000000",2,2,1,3,,,,,,,,,,,,,,"000000000001C0C0",5,0,4,0,,,,,,,,,,,,,,"0000000000000407",8,7,0,0,,"00000030E0000000",9,6,2,3,,,,,,,,"0000000203C00000",11,0,3,2,
"0000000018100000",0,2,0,2,,,,,,,,"0012610000000000",2,3,0,5,,,,,,,,,,,,,,"0000000001838000",5,2,4,1,,,,,,,,,,,,,,"000000C080800000",8,6,4,2,,"0000000060E00000",9,6,2,2,,,,,,,,"000000000201E000",11,0,3,1,
"0000000000180800",0,2,0,1,,,,,,,,"0000010418080000",2,3,0,2,,,,,,,,,,,,,,"000000E300000000",5,0,3,3,,,,,,,,,,,,,,"0000000180804000",8,6,4,1,,"0000000000603008",9,1,2,0,,,,,,,,"000C841000000000",11,1,1,4,
"0000030800000000",0,2,0,4,,,,,,,,"0000000408180400",2,3,0,1,,,,,,,,,,,,,,"00000000000181C0",5,2,5,0,,,,,,,,,,,,,,"0000000001804010",8,6,4,0,,"000CC40000000000",9,1,1,5,,,,,,,,"0000C41020000000",11,1,1,3,
"0000000C10000000",0,2,0,3,,,,,,,,"0002230400000000",2,3,0,4,,,,,,,,,,,,,,"000000000000C0E0",5,2,4,0,,,,,,,,,,,,,,"0000000006010040",8,6,6,0,,"0000C61000000000",9,1,1,4,,,,,,,,"000000000000803C",11,0,2,0,
"0000000000000806",0,0,1,0,,,,,,,,"0000210C08000000",2,3,0,3,,,,,,,,,,,,,,"0000000000C1C000",5,2,3,1,,,,,,,,,,,,,,"0000000301008000",8,6,5,1,,"00000C3040000000",9,1,2,3,,,,,,,,"00000C2040400000",11,1,2,2,
"0000000203000000",0,1,5,2,,,,,,,,"0000000008080C01",2,3,0,0,,,,,,,,,,,,,,"0000000000006070",5,2,3,0,,,,,,,,,,,,,,"0000000003008020",8,6,5,0,,"0000003060400000",9,1,2,2,,,,,,,,"0000003040402000",11,1,2,1,
"0070000000000000",0,0,0,8,,,,,,,,"000000000003C020",2,2,4,0,,,,,,,,,,,,,,"0000001030100800",5,1,1,1,,,,,,,,,,,,,,"0000003040400000",8,2,2,2,,"0000000060602000",9,1,2,1,,,,,,,,"0000000060402008",11,1,2,0,
"0000000004030000",0,1,6,1,,,,,,,,"00000003C0800000",2,2,3,2,,,,,,,,,,,,,,"00000000C3800000",5,2,3,2,,,,,,,,,,,,,,"00000000000200E0",8,1,5,0,,"0000061820000000",9,1,1,3,,,,,,,,"0006420800000000",11,1,0,4,
"0000000080C00000",0,1,3,2,,,,,,,,"0000430810000000",2,1,0,3,,,,,,,,,,,,,,"0000000101804010",5,1,4,0,,,,,,,,,,,,,,"0000000203800000",8,1,4,2,,"0006620000000000",9,1,0,5,,,,,,,,"0000620810000000",11,1,0,3,
"0000041800000000",0,1,1,4,,,,,,,,"0000000007808000",2,2,4,1,,,,,,,,,,,,,,"0000000080C02008",5,1,3,0,,,,,,,,,,,,,,"000000000201C000",8,1,4,1,,"0000630800000000",9,1,0,4,,,,,,,,"0000061020200000",11,1,1,2,
"0000001030000000",0,1,1,3,,,,,,,,"0000083040400000",2,1,2,2,,,,,,,,,,,,,,"00010C1020000000",5,1,2,3,,,,,,,,,,,,,,"0000000018100800",8,2,0,1,,"0000030C10000000",9,1,0,3,,,,,,,,"0000001820201000",11,1,1,1,
"0008C00000000000",0,1,1,6,,,,,,,,"0000002060402000",2,1,2,1,,,,,,,,,,,,,,"0000106040400000",5,1,3,2,,,,,,,,,,,,,,"0000843000000000",8,0,2,4,,"0000001830200000",9,1,1,2,,,,,,,,"0000000030201004",11,1,1,0,
"0000860000000000",0,1,1,5,,,,,,,,"0000000080C04010",2,1,3,0,,,,,,,,,,,,,,"00000040C0402000",5,1,3,1,,,,,,,,,,,,,,"0000000004038000",8,1,5,1,,"0000000030301000",9,1,1,1,,,,,,,,"0000002040406000",11,3,3,1,
"0000000000001006",0,1,1,0,,,,,,,,"00010C2040000000",2,1,2,3,,,,,,,,,,,,,,"0000083020200000",5,1,2,2,,,,,,,,,,,,,,"0000000000010070",8,1,4,0,,"0000000000301804",9,1,1,0,,,,,,,,"0000041020600000",11,3,2,2,
"0000000000101800",0,0,1,1,,,,,,,,"0000000040602008",2,1,2,0,,,,,,,,,,,,,,"0008C20800000000",5,1,1,4,,,,,,,,,,,,,,"0000000000008038",8,1,3,0,,"0000070C00000000",9,2,0,4,,,,,,,,"000000408080C000",11,3,4,1,
"0000000020300000",0,1,1,2,,,,,,,,"0000041820200000",2,1,1,2,,,,,,,,,,,,,,"0000860810000000",5,1,1,3,,,,,,,,,,,,,,"0000107000000000",8,1,2,4,,"0000000000001C03",9,2,0,0,,,,,,,,"0000000080804030",11,3,4,0,
"0000000000201800",0,1,1,1,,,,,,,,"0000001030201000",2,1,1,1,,,,,,,,,,,,,,"0000002060201000",5,1,2,1,,,,,,,,,,,,,,"00000040E0000000",8,1,2,3,,"0000000006030080",9,1,6,0,,,,,,,,"00010820C0000000",11,3,3,3,
"00010C0000000000",0,1,2,5,,,,,,,,"0008C41000000000",2,1,1,4,,,,,,,,,,,,,,"0000000040601004",5,1,2,0,,,,,,,,,,,,,,"00000081C0000000",8,1,3,3,,"0000000303010000",9,1,5,1,,,,,,,,"0000001020203000",11,3,2,1,
"0000083000000000",0,1,2,4,,,,,,,,"0000861020000000",2,1,1,3,,,,,,,,,,,,,,"000000000000181C",5,2,1,0,,,,,,,,,,,,,,"0000000101C00000",8,1,3,2,,"0000001C18000000",9,2,0,3,,,,,,,,"0000000000078020",11,2,5,0,
"0000000000806000",0,1,3,1,,,,,,,,"0000000000F01000",2,2,1,1,,,,,,,,,,,,,,"0000033800000000",5,2,0,4,,,,,,,,,,,,,,"000000000100E000",8,1,3,1,,"0000000038180000",9,2,0,2,,,,,,,,"0000000040402018",11,3,3,0,
"0000000000004018",0,1,3,0,,,,,,,,"0000003C10000000",2,2,0,3,,,,,,,,,,,,,,"0000000C70000000",5,2,0,3,,,,,,,,,,,,,,"0000C41000000000",8,2,1,4,,"0000000000380C00",9,2,0,1,,,,,,,,"0008843000000000",11,3,2,4,
"0000000000403000",0,1,2,1,,,,,,,,"0000000078100000",2,2,0,2,,,,,,,,,,,,,,"0000000007060000",5,0,5,1,,,,,,,,,,,,,,"0000061020000000",8,2,1,3,,"000000C181000000",9,1,4,2,,,,,,,,"0000841060000000",11,3,2,3,
"000000000000200C",0,1,2,0,,,,,,,,"0000000000007804",2,2,1,0,,,,,,,,,,,,,,"00006E0000000000",5,2,0,5,,,,,,,,,,,,,,"0000001820200000",8,2,1,2,,"00000060C0800000",9,1,3,2,,,,,,,,"0000003C40000000",11,4,0,3,
"0000002060000000",0,1,2,3,,,,,,,,"00000F0800000000",2,2,0,4,,,,,,,,,,,,,,"0000000018700000",5,2,0,2,,,,,,,,,,,,,,"0000000060402000",8,2,2,1,,"00000000C0C04000",9,1,3,1,,,,,,,,"0000000078400000",11,4,0,2,
"0000000040600000",0,1,2,2,,,,,,,,"0000000000780800",2,2,0,1,,,,,,,,,,,,,,"0000000203008020",5,1,5,0,,,,,,,,,,,,,,"0000000000602008",8,2,2,0,,"0000000000C06010",9,1,3,0,,,,,,,,"0000008101018000",11,3,5,1,
,,,,,,,,,,,,"0000000101808020",2,1,4,0,,,,,,,,,,,,,,"0000008180804000",5,1,4,1,,,,,,,,,,,,,,"000C840000000000",8,2,1,5,,"0000000181808000",9,1,4,1,,,,,,,,"0000083C00000000",11,0,0,4,
,,,,,,,,,,,,"0000106080800000",2,1,3,2,,,,,,,,,,,,,,"0000000000183800",5,2,0,1,,,,,,,,,,,,,,"0000000030201000",8,2,1,1,,"000000000180C020",9,1,4,0,,,,,,,,"00010F0000000000",11,0,0,5,
,,,,,,,,,,,,"0000000020301004",2,1,1,0,,,,,,,,,,,,,,"0000000000070300",5,0,6,0,,,,,,,,,,,,,,"0000620800000000",8,2,0,4,,"0000186080000000",9,1,3,3,,,,,,,,"00000F2000000000",11,4,0,4,
,,,,,,,,,,,,"0000008181008000",2,1,4,1,,,,,,,,,,,,,,"00000000C0700000",5,4,1,2,,,,,,,,,,,,,,"0000030810000000",8,2,0,3,,"0000000000C07000",9,0,2,1,,,,,,,,"0000000101008060",11,3,5,0,
,,,,,,,,,,,,"0000007840000000",2,4,1,3,,,,,,,,,,,,,,"0001870000000000",5,4,0,5,,,,,,,,,,,,,,"0000000C10100000",8,2,0,2,,"0000003070000000",9,0,1,3,,,,,,,,"0000104081800000",11,3,4,2,
,,,,,,,,,,,,"0000000000007808",2,4,1,0,,,,,,,,,,,,,,"00000C1C00000000",5,4,0,4,,,,,,,,,,,,,,"0000000000301004",8,2,1,0,,"0000000060700000",9,0,1,2,,,,,,,,"0000000000782000",11,4,0,1,
,,,,,,,,,,,,"00000000000100F0",2,0,4,0,,,,,,,,,,,,,,"0000000000C03800",5,4,1,1,,,,,,,,,,,,,,"0000041060000000",8,0,2,3,,"0000000000603800",9,0,1,1,,,,,,,,"000000000000401E",11,0,1,0,
,,,,,,,,,,,,"00000000F0400000",2,4,1,2,,,,,,,,,,,,,,"000000000000600E",5,4,1,0,,,,,,,,,,,,,,"0006420000000000",8,2,0,5,,"000000000000601C",9,0,2,0,,,,,,,,"00000002020100C0",11,3,6,0,
,,,,,,,,,,,,"0000000000F02000",2,4,1,1,,,,,,,,,,,,,,"0000003038000000",5,4,0,3,,,,,,,,,,,,,,"0000000000402018",8,0,3,0,,"00018E0000000000",9,0,1,5,,,,,,,,"0000000007804000",11,2,4,1,
,,,,,,,,,,,,"00000F1000000000",2,4,0,4,,,,,,,,,,,,,,"0000000000003007",5,4,0,0,,,,,,,,,,,,,,"0000000040406000",8,0,3,1,,"00000C3800000000",9,0,1,4,,,,,,,,"000000000001E008",11,2,3,0,
,,,,,,,,,,,,"0000000000781000",2,4,0,1,,,,,,,,,,,,,,"0000000202018020",5,3,5,0,,,,,,,,,,,,,,"00000000020100C0",8,0,6,0,,"000000000000300E",9,0,1,0,,,,,,,,"0000010408180000",11,3,0,2,
,,,,,,,,,,,,"0000041060200000",2,3,2,2,,,,,,,,,,,,,,"0000000060380000",5,4,0,2,,,,,,,,,,,,,,"0000000020380000",8,1,0,2,,"0000000030380000",9,0,0,2,,,,,,,,"0000000408080C00",11,3,0,1,
,,,,,,,,,,,,"0000003C20000000",2,4,0,3,,,,,,,,,,,,,,"0000000000601C00",5,4,0,1,,,,,,,,,,,,,,"0000000000201C00",8,1,0,1,,"0000000000301C00",9,0,0,1,,,,,,,,"0000000008080403",11,3,0,0,
,,,,,,,,,,,,"0000000078200000",2,4,0,2,,,,,,,,,,,,,,"000000000000E060",5,0,3,0,,,,,,,,,,,,,,"0000000000001007",8,1,0,0,,"0000000000001807",9,0,0,0,,,,,,,,"000000F020000000",11,2,2,3,
,,,,,,,,,,,,"0000000007810000",2,4,4,1,,,,,,,,,,,,,,"0000000000018038",5,4,3,0,,,,,,,,,,,,,,"0000002040C00000",8,0,3,2,,"0000C70000000000",9,0,0,5,,,,,,,,"00000001E0200000",11,2,2,2,
,,,,,,,,,,,,"0000000003C08000",2,4,3,1,,,,,,,,,,,,,,"000000C0E0000000",5,4,2,3,,,,,,,,,,,,,,"0000004081800000",8,0,4,2,,"0000061C00000000",9,0,0,4,,,,,,,,"0000000080F00000",11,0,1,2,
,,,,,,,,,,,,"000000000001E020",2,4,3,0,,,,,,,,,,,,,,"0000000301C00000",5,4,3,2,,,,,,,,,,,,,,"000000008080C000",8,0,4,1,,"0000001838000000",9,0,0,3,,,,,,,,"00000003C0400000",11,2,3,2,
,,,,,,,,,,,,"00000083C0000000",2,0,3,3,,,,,,,,,,,,,,"000000000300E000",5,4,3,1,,,,,,,,,,,,,,"0000000000804030",8,0,4,0,,"0000000C18100000",9,1,0,2,,,,,,,,"0000000003C02000",11,2,3,1,
,,,,,,,,,,,,"00000003C1000000",2,4,3,2,,,,,,,,,,,,,,"0000000180E00000",5,4,2,2,,,,,,,,,,,,,,"0000000101018000",8,0,5,1,,"0000000303800000",9,0,4,2,,,,,,,,"0000420830000000",11,3,1,3,
,,,,,,,,,,,,"000000F080000000",2,4,2,3,,,,,,,,,,,,,,"0000183800000000",5,4,1,4,,,,,,,,,,,,,,"0000000001008060",8,0,5,0,,"000000000301C000",9,0,4,1,,,,,,,,"0000020810300000",11,3,1,2,
,,,,,,,,,,,,"000000000000F010",2,4,2,0,,,,,,,,,,,,,,"0000006070000000",5,4,1,3,,,,,,,,,,,,,,"00000820C0000000",8,0,3,3,,"0000000000018070",9,0,4,0,,,,,,,,"0000000000807800",11,0,1,1,
,,,,,,,,,,,,"00001E2000000000",2,4,1,4,,,,,,,,,,,,,,"0000000001807000",5,4,2,1,,,,,,,,,,,,,,"00010E0000000000",8,1,1,5,,"0000000018180800",9,1,0,1,,,,,,,,"000000002020100C",11,3,2,0,
,,,,,,,,,,,,"00000001E0800000",2,4,2,2,,,,,,,,,,,,,,"000000000000C01C",5,4,2,0,,,,,,,,,,,,,,"0000083800000000",8,1,1,4,,"0000000006038000",9,0,5,1,,,,,,,,"0024460000000000",11,3,1,5,
,,,,,,,,,,,,"0000000001E04000",2,4,2,1,,,,,,,,,,,,,,"0000841810000000",5,3,1,3,,,,,,,,,,,,,,"0000002070000000",8,1,1,3,,"00000000000300E0",9,0,5,0,,,,,,,,"0004421800000000",11,3,1,4,
,,,,,,,,,,,,"0000000818100800",2,1,0,1,,,,,,,,,,,,,,"0000000020201802",5,3,1,0,,,,,,,,,,,,,,"0000000080E00000",8,1,2,2,,"000000C1C0000000",9,0,3,3,,,,,,,,"0002210C00000000",11,3,0,4,
,,,,,,,,,,,,"0004460800000000",2,3,1,4,,,,,,,,,,,,,,"0000000001C18000",5,0,3,1,,,,,,,,,,,,,,"0000000000807000",8,1,2,1,,"0000187000000000",9,0,2,4,,,,,,,,"0000210418000000",11,3,0,3,
,,,,,,,,,,,,"0000001020601000",2,3,2,1,,,,,,,,,,,,,,"0000041030100000",5,3,1,2,,,,,,,,,,,,,,"000000000000401C",8,1,2,0,,"00000060E0000000",9,0,2,3,,,,,,,,"0000000810101800",11,3,1,1,
,,,,,,,,,,,,"0000000020203004",2,3,2,0,,,,,,,,,,,,,,"0000001020300800",5,3,1,1,,,,,,,,,,,,,,"0000000040700000",8,1,1,2,,"00000000C0E00000",9,0,2,2,,,,,,,,"0000000010100806",11,3,1,0,
,,,,,,,,,,,,"0000421810000000",2,3,1,3,,,,,,,,,,,,,,"0004430400000000",5,3,0,4,,,,,,,,,,,,,,"0000870000000000",8,1,0,5,,"0000000181C00000",9,0,3,2,,,,,,,,"0052600000000000",11,3,0,6,
,,,,,,,,,,,,"0000000010101802",2,3,1,0,,,,,,,,,,,,,,"0000000810180400",5,3,0,1,,,,,,,,,,,,,,"0000041C00000000",8,1,0,4,,"000000000180E000",9,0,3,1,,,,,,,,,,,,,
,,,,,,,,,,,,"0000020C10100000",2,1,0,2,,,,,,,,,,,,,,"0000000010100C01",5,3,0,0,,,,,,,,,,,,,,"0000001038000000",8,1,0,3,,"000000000000C038",9,0,3,0,,,,,,,,,,,,,
,,,,,,,,,,,,"0000020830100000",2,3,1,2,,,,,,,,,,,,,,"0000420C08000000",5,3,0,3,,,,,,,,,,,,,,"0000000000403800",8,1,1,1,,"00000020C0C00000",9,3,3,2,,,,,,,,,,,,,
,,,,,,,,,,,,"0000000810300800",2,3,1,1,,,,,,,,,,,,,,"0000020818080000",5,3,0,2,,,,,,,,,,,,,,"000000000000200E",8,1,1,0,,"0000043060000000",9,3,2,3,,,,,,,,,,,,,
,,,,,,,,,,,,"0000000207800000",2,0,4,2,,,,,,,,,,,,,,"0000008101804000",5,3,4,1,,,,,,,,,,,,,,"0008E00000000000",8,1,0,6,,"0000001060600000",9,3,2,2,,,,,,,,,,,,,
,,,,,,,,,,,,"0000004081804000",2,3,4,1,,,,,,,,,,,,,,"0000004080C02000",5,3,3,1,,,,,,,,,,,,,,"000000000040200C",8,4,2,0,,"0000000020603000",9,3,2,1,,,,,,,,,,,,,
,,,,,,,,,,,,"000000008080C010",2,3,4,0,,,,,,,,,,,,,,"0000000080806008",5,3,3,0,,,,,,,,,,,,,,"0000000003804000",8,3,4,1,,"0000000040C06000",9,3,3,1,,,,,,,,,,,,,
,,,,,,,,,,,,"0000000101018020",2,3,5,0,,,,,,,,,,,,,,"000000010100C010",5,3,4,0,,,,,,,,,,,,,,"000000000001C010",8,3,4,0,,"0000000000406018",9,3,3,0,,,,,,,,,,,,,
,,,,,,,,,,,,"0000000004078000",2,0,5,1,,,,,,,,,,,,,,"00001040C0400000",5,3,3,2,,,,,,,,,,,,,,"000000E040000000",8,3,3,3,,"00098C0000000000",9,3,2,5,,,,,,,,,,,,,
,,,,,,,,,,,,"00000000000403C0",2,0,6,0,,,,,,,,,,,,,,"0001083020000000",5,3,2,3,,,,,,,,,,,,,,"0000000007008000",8,3,5,1,,"000000000020300C",9,3,2,0,,,,,,,,,,,,,
,,,,,,,,,,,,"0000000040406008",2,3,3,0,,,,,,,,,,,,,,"0000000040403004",5,3,2,0,,,,,,,,,,,,,,"0000000000038020",8,3,5,0,,"0000000830300000",9,3,1,2,,,,,,,,,,,,,
,,,,,,,,,,,,"0000843020000000",2,3,2,3,,,,,,,,,,,,,,"0008860800000000",5,3,1,4,,,,,,,,,,,,,,"0000000380800000",8,3,4,2,,"0000000010301800",9,3,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,"00000820C0400000",2,3,3,2,,,,,,,,,,,,,,"0000082060200000",5,3,2,2,,,,,,,,,,,,,,"00000001C0400000",8,3,3,2,,"0000000000101806",9,3,1,0,,,,,,,,,,,,,
,,,,,,,,,,,,"0000002040C02000",2,3,3,1,,,,,,,,,,,,,,"0000002040601000",5,3,2,1,,,,,,,,,,,,,,"0000007020000000",8,3,2,3,,"002CC00000000000",9,3,1,6,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00000000E0200000",8,3,2,2,,"0000461800000000",9,3,1,4,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000000E01000",8,3,2,1,,"0000021830000000",9,3,1,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000001C02000",8,3,3,1,,"0000000000703000",9,4,1,1,,,,,,,,,,,,,
"153-20",,,,,,"112-19",,,,,,"196-44",,,,,,"36-2-0",,,,,,"99-14",,,,,,"196-37",,,,,,"106-24",,,,,,"28-9-0",,,,,,"000000000000E008",8,3,3,0,,"0000001C30000000",9,4,0,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00001C1000000000",8,3,2,4,,"0000000038300000",9,4,0,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000001020300000",8,4,1,2,,"0000000000381800",9,4,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000020201800",8,4,1,1,,"000000000000380C",9,4,1,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000000201006",8,4,1,0,,"000EC00000000000",9,4,0,6,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0008860000000000",8,4,1,5,,"0000071800000000",9,4,0,4,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000841800000000",8,4,1,4,,"0000000206030000",9,3,6,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000041030000000",8,4,1,3,,"000000008180C000",9,3,4,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0004430000000000",8,4,0,5,,"000000000080C030",9,3,4,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000010100C00",8,4,0,1,,"0001186000000000",9,3,3,4,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000000100803",8,4,0,0,,"0000008303000000",9,3,5,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"000000000020100C",8,0,2,0,,"0000000001018060",9,3,5,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000420C00000000",8,4,0,4,,"000010C180000000",9,3,4,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000020818000000",8,4,0,3,,"0000000001C06000",9,2,3,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000810180000",8,4,0,2,,"00000000E0600000",9,2,2,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000001020600000",8,0,2,2,,"0000000000E03000",9,2,2,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"000000C101000000",8,2,4,2,,"000000000000700C",9,2,2,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000181008000",8,2,4,1,,"000000000000E018",9,2,3,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000000001C01",8,3,0,0,,"00001C3000000000",9,2,2,4,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000006020080",8,2,6,0,,"0000007060000000",9,2,2,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000302010000",8,2,5,1,,"0001C60000000000",9,2,1,5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000001808020",8,2,4,0,,"0000000000701800",9,2,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000000C04010",8,2,3,0,,"0000000000003806",9,2,1,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0001882000000000",8,2,2,4,,"000E600000000000",9,2,0,6,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00000C2040000000",8,2,2,3,,"00000E1800000000",9,2,1,4,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000184080000000",8,2,3,3,,"0000003830000000",9,2,1,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000006080800000",8,2,3,2,,"0000000070300000",9,2,1,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00000000C0804000",8,2,3,1,,"0076000000000000",9,3,0,7,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000003810000000",8,3,1,3,,"0000000418180000",9,3,0,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000070100000",8,3,1,2,,"0000000008180C00",9,3,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000000700800",8,3,1,1,,"0000000000080C03",9,3,0,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000000007004",8,3,2,0,,"0002630000000000",9,3,0,5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0001C20000000000",8,3,1,5,,"0000230C00000000",9,3,0,4,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00000E0800000000",8,3,1,4,,"0000010C18000000",9,3,0,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000000003802",8,3,1,0,,"0000000007018000",9,2,5,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000001C08000000",8,3,0,3,,"000000000001C030",9,2,4,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000038080000",8,3,0,2,,"000000E0C0000000",9,2,3,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000000380400",8,3,0,1,,"00000001C0C00000",9,2,3,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"000E200000000000",8,3,0,6,,"0000000000038060",9,2,5,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000000020203000",8,0,2,1,,"0000000381800000",9,2,4,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000070400000000",8,3,0,4,,"000000000380C000",9,2,4,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240-30",,,,,,"240-31",,,,,,"56-5-0",,,,,,"182-13",,,,,
